pair_id,SMILES_Solute,SMILES_Solvent,Solute_name,Solvent_name,Total_conformers,Filtered_conformers,Temperature_K,LogS,Compound_Name,Solvent
8077.0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CS(C)=O,mol_8077_solute_opt,mol_8077_solvent_opt,50,34,293.15,-0.1800655887562784,5-nitrofurazone,DMSO
8078.0,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CS(C)=O,mol_8078_solute_opt,mol_8078_solvent_opt,50,25,293.15,-3.0788285125495447,Maraviroc,DMSO
8079.0,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CS(C)=O,mol_8079_solute_opt,mol_8079_solvent_opt,50,32,288.15,0.020085453386216,Thiamethoxam,DMSO
8080.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CS(C)=O,mol_8080_solute_opt,mol_8080_solvent_opt,50,35,293.15,0.5834320409796097,Oxaprozin,DMSO
8081.0,O=c1cc(CO)occ1O,CS(C)=O,mol_8081_solute_opt,mol_8081_solvent_opt,50,39,293.15,0.6445691867349427,Kojic acid,DMSO
8082.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CS(C)=O,mol_8082_solute_opt,mol_8082_solvent_opt,50,30,293.15,-0.2486205420541219,Benorilate,DMSO
8083.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,CS(C)=O,mol_8083_solute_opt,mol_8083_solvent_opt,50,46,298.15,-0.2719544433683443,Busulfan,DMSO
8084.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,CS(C)=O,mol_8084_solute_opt,mol_8084_solvent_opt,50,44,298.15,0.3673533987819846,"1,3-dichloro-2,4,6-trinitrobenzene",DMSO
8085.0,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CS(C)=O,mol_8085_solute_opt,mol_8085_solvent_opt,50,37,298.15,0.1186647653075658,Cyclotetramethylenetetranitramine (HMX),DMSO
8086.0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,CS(C)=O,mol_8086_solute_opt,mol_8086_solvent_opt,50,35,293.15,-1.546098252258144,Triamterene,DMSO
8087.0,CC(=O)C1C(=O)C=C(C)OC1=O,CS(C)=O,mol_8087_solute_opt,mol_8087_solvent_opt,50,37,288.15,-0.4101734435070168,Dehydroacetic acid,DMSO
8088.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CS(C)=O,mol_8088_solute_opt,mol_8088_solvent_opt,50,24,283.15,-2.5828836417425185,Itraconazole,DMSO
8089.0,COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,mol_8089_solute_opt,mol_8089_solvent_opt,50,35,298.15,0.3865947837805211,Sinapic acid,DMSO
8090.0,CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CS(C)=O,mol_8090_solute_opt,mol_8090_solvent_opt,50,27,298.15,-1.1128578986665123,"4-(4-ethoxyphenyl)-5-(3,4,5 trimethoxybenzoyl)-3,4-dihydropyrimidine-2(1H)-one (DHP-5)",DMSO
8091.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,CS(C)=O,mol_8091_solute_opt,mol_8091_solvent_opt,50,29,273.2,-1.228859040071948,Vitamin D3,DMSO
8092.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CS(C)=O,mol_8092_solute_opt,mol_8092_solvent_opt,50,35,298.2,0.9267560550516886,Apigenin,DMSO
8093.0,COc1cc(/C=C/C(=O)O)ccc1O,CS(C)=O,mol_8093_solute_opt,mol_8093_solvent_opt,50,35,298.2,-0.1087948364317473,Ferulic acid,DMSO
8094.0,O=C1CCC(c2ccccc2)=NN1,CS(C)=O,mol_8094_solute_opt,mol_8094_solvent_opt,50,43,293.2,1.392967458254955,"6-phenyl-4,5-dihydropyridazin-3(2H)-one",DMSO
8095.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CS(C)=O,mol_8095_solute_opt,mol_8095_solvent_opt,50,35,298.2,0.6121202782709597,Flufenamic acid,DMSO
8096.0,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CS(C)=O,mol_8096_solute_opt,mol_8096_solvent_opt,50,28,298.2,-0.4814139278947287,Mycophenolate mofetil,DMSO
8097.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CS(C)=O,mol_8097_solute_opt,mol_8097_solvent_opt,50,26,298.2,-0.3827186921953499,Piperine,DMSO
8098.0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CS(C)=O,mol_8098_solute_opt,mol_8098_solvent_opt,50,39,298.2,-0.1184773063770388,Luteolin,DMSO
8099.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,mol_8099_solute_opt,mol_8099_solvent_opt,50,36,278.15,-2.392984354184748,Domperidone,DMSO
8100.0,CC1=CC(=O)C(C(C)C)=CC1=O,CS(C)=O,mol_8100_solute_opt,mol_8100_solvent_opt,50,39,298.2,-0.3969580210139956,Thymoquinone,DMSO
8101.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CS(C)=O,mol_8101_solute_opt,mol_8101_solvent_opt,50,23,298.2,-0.4354888632132337,Gefitinib,DMSO
8102.0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CS(C)=O,mol_8102_solute_opt,mol_8102_solvent_opt,50,36,293.15,1.03165554849133,Flutamide,DMSO
8103.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CS(C)=O,mol_8103_solute_opt,mol_8103_solvent_opt,50,26,293.15,-0.0493156496817939,Clozapine,DMSO
8104.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CS(C)=O,mol_8104_solute_opt,mol_8104_solvent_opt,50,35,288.15,-0.3413523535906176,Oxcarbazepine,DMSO
8105.0,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,mol_8105_solute_opt,mol_8105_solvent_opt,50,27,278.15,0.3564934215060673,Curcumin,DMSO
8106.0,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,mol_8106_solute_opt,mol_8106_solvent_opt,50,20,278.15,0.3266459684712513,Brassinolide,DMSO
8107.0,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CS(C)=O,mol_8107_solute_opt,mol_8107_solvent_opt,50,39,293.15,-0.3241806603740919,Orotic acid,DMSO
8108.0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,CS(C)=O,mol_8108_solute_opt,mol_8108_solvent_opt,50,36,298.15,-0.7404225138890344,Khellin,DMSO
8109.0,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,mol_8109_solute_opt,mol_8109_solvent_opt,50,26,293.15,-3.033655385324532,Palbociclib,DMSO
8110.0,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CS(C)=O,mol_8110_solute_opt,mol_8110_solvent_opt,50,39,298.15,-2.671317731124236,Niclosamide,DMSO
8111.0,C1=CONN=C1,CS(C)=O,mol_8111_solute_opt,mol_8111_solvent_opt,50,44,293.15,0.0846190583343775,Oxadiazine,DMSO
8112.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CS(C)=O,mol_8112_solute_opt,mol_8112_solvent_opt,50,33,293.1,-1.5785713066159273,"2,6-bis(picrylamino)-3,5-dinitropyridine",DMSO
8113.0,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CS(C)=O,mol_8113_solute_opt,mol_8113_solvent_opt,50,37,293.15,0.6708693979047461,"1,5-gluconolactone",DMSO
8114.0,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,CS(C)=O,mol_8114_solute_opt,mol_8114_solvent_opt,50,30,278.15,0.2954805303398199,Gibberellin a3,DMSO
8115.0,O=C(O)CCCCC(=O)O,CS(C)=O,mol_8115_solute_opt,mol_8115_solvent_opt,50,39,292.95,0.8078249734034292,Adipic acid,DMSO
8116.0,COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,CS(C)=O,mol_8116_solute_opt,mol_8116_solvent_opt,50,39,298.28,-2.0275622254304104,"Dimethyl-2,6-naphthalene dicarboxylate",DMSO
8117.0,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CS(C)=O,mol_8117_solute_opt,mol_8117_solvent_opt,50,48,293.15,0.0569811661186499,"3,5-dinitrosalicylic acid",DMSO
8118.0,O=c1cc(CBr)c2ccccc2[nH]1,CS(C)=O,mol_8118_solute_opt,mol_8118_solvent_opt,50,38,293.15,-0.695238648665747,4-(bromomethyl)-2(1H)-quinolinone,DMSO
8119.0,O=Cc1cc(Br)c(O)c(Br)c1,CS(C)=O,mol_8119_solute_opt,mol_8119_solvent_opt,50,42,293.15,-0.8954239048789102,"3,5-dibromo-4-hydroxybenzaldehyde",DMSO
8120.0,c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,CS(C)=O,mol_8120_solute_opt,mol_8120_solvent_opt,50,17,293.15,-1.7751852093967553,"1,3,5-tris(1-phenyl-1H-benzimidazol-2-yl)benzene",DMSO
8121.0,Nc1nc(=O)[nH]cc1F,CS(C)=O,mol_8121_solute_opt,mol_8121_solvent_opt,50,45,283.15,-1.097150253486585,5-fluorocytosine,DMSO
8122.0,Cc1ccccc1C(=O)O,CS(C)=O,mol_8122_solute_opt,mol_8122_solvent_opt,50,36,294.05,1.144055392659251,o-methylbenzoic acid,DMSO
8123.0,O=C(O)c1ccccc1C(=O)O,CS(C)=O,mol_8123_solute_opt,mol_8123_solvent_opt,50,40,291.55,0.8469227247057026,o-phthalic acid,DMSO
8124.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,CS(C)=O,mol_8124_solute_opt,mol_8124_solvent_opt,50,39,293.15,-0.1012028958689808,Ribavirin(II),DMSO
8125.0,O=C(O)c1ccc(C(=O)O)cc1,CS(C)=O,mol_8125_solute_opt,mol_8125_solvent_opt,50,41,313.15,0.1688583303279352,Terephthalic acid,DMSO
8126.0,Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CS(C)=O,mol_8126_solute_opt,mol_8126_solvent_opt,50,38,293.2,-0.0696598536093297,Satranidazole,DMSO
8127.0,NC(=O)Nc1ccccc1,CS(C)=O,mol_8127_solute_opt,mol_8127_solvent_opt,50,36,293.15,0.5254799123880228,1-phenylurea,DMSO
8128.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1Cl,CS(C)=O,mol_8128_solute_opt,mol_8128_solvent_opt,50,44,298.15,0.5237814205824562,"1,5-dichloro-2,4-dinitrobenzene",DMSO
8129.0,Nc1ccnc(=O)[nH]1,CS(C)=O,mol_8129_solute_opt,mol_8129_solvent_opt,50,37,293.15,-0.8482112853411622,Cytosine,DMSO
8130.0,O=[N+]([O-])n1cccn1,CS(C)=O,mol_8130_solute_opt,mol_8130_solvent_opt,50,40,293.15,0.6138971929543384,N-nitropyrazole,DMSO
8131.0,Cc1cc(C#N)c(Nc2ccccc2[N+](=O)[O-])s1,CS(C)=O,mol_8131_solute_opt,mol_8131_solvent_opt,50,31,292.15,-0.1123959005210954,5-methyl-2-[(2-nitrophenyl)amino]-3-thiophenecarbonitrile,DMSO
8132.0,O=C(O)CNC(=O)C(=O)NCC(=O)O,CS(C)=O,mol_8132_solute_opt,mol_8132_solvent_opt,50,41,293.15,0.0085387903918751,"N,N′-oxalyldiglycine",DMSO
8133.0,CC(C)(C)c1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1,CS(C)=O,mol_8133_solute_opt,mol_8133_solvent_opt,50,34,293.15,-1.2897633066929088,"2-(4-tert-butylphenyl)-5-(4-biphenyl)-1,3,4-oxadiazole",DMSO
8134.0,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,CS(C)=O,mol_8134_solute_opt,mol_8134_solvent_opt,50,34,293.15,-0.6871999104470706,Tolfenamic acid,DMSO
8135.0,O=[N+]([O-])N1CN2CN(C1)CN([N+](=O)[O-])C2,CS(C)=O,mol_8135_solute_opt,mol_8135_solvent_opt,50,38,288.15,-4.881972543879746,"3,7-dinitro-1,3,5,7-tetraazabicyclo [3.3.1] nonane",DMSO
8136.0,On1nnc2ccccc21,CS(C)=O,mol_8136_solute_opt,mol_8136_solvent_opt,50,43,278.15,-0.302969444704487,1-hydroxybenzotriazole,DMSO
8137.0,CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21,CS(C)=O,mol_8137_solute_opt,mol_8137_solvent_opt,50,35,278.15,-1.050684395167465,Carbazochrome,DMSO
8138.0,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,CS(C)=O,mol_8138_solute_opt,mol_8138_solvent_opt,50,27,293.15,-1.1510636669946617,N-(9-fluorenylmethoxycarbonyloxy)succinimide,DMSO
8139.0,Nc1nc(Cl)c2[nH]cnc2n1,CS(C)=O,mol_8139_solute_opt,mol_8139_solvent_opt,50,37,298.15,-0.8146813602007793,2-amino-6-chloropurine,DMSO
8140.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CS(C)=O,mol_8140_solute_opt,mol_8140_solvent_opt,50,28,293.15,-2.955847867651178,Biapenem,DMSO
8141.0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CS(C)=O,mol_8141_solute_opt,mol_8141_solvent_opt,50,27,293.15,-2.383513699245844,Iohexol,DMSO
8142.0,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CS(C)=O,mol_8142_solute_opt,mol_8142_solvent_opt,50,33,293.15,-1.5700696056524417,Flubendazole,DMSO
8143.0,O=C(O)Cc1c[nH]c2ccccc12,CS(C)=O,mol_8143_solute_opt,mol_8143_solvent_opt,50,41,293.15,-3.2794078360988954,Indole-3-acetic acid,DMSO
8144.0,NC(=O)c1ccc([N+](=O)[O-])cc1,CS(C)=O,mol_8144_solute_opt,mol_8144_solvent_opt,50,45,293.15,-0.2643637029342384,p-Nitrobenzamide,DMSO
8145.0,CCCc1cc(=O)[nH]c(=S)[nH]1,CS(C)=O,mol_8145_solute_opt,mol_8145_solvent_opt,50,38,293.15,0.4508221807716672,Propylthiouracil,DMSO
8146.0,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,CS(C)=O,mol_8146_solute_opt,mol_8146_solvent_opt,50,37,293.15,-0.965742653922502,Pymetrozine,DMSO
8147.0,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CS(C)=O,mol_8147_solute_opt,mol_8147_solvent_opt,50,35,293.15,-1.294714343973392,D-tryptophan,DMSO
8148.0,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,CS(C)=O,mol_8148_solute_opt,mol_8148_solvent_opt,50,40,293.15,0.9283837224660644,Acetamiprid,DMSO
8149.0,N[C@H](CC(=O)O)C(=O)O,CS(C)=O,mol_8149_solute_opt,mol_8149_solvent_opt,50,36,298.15,-0.7863615225935556,D-aspartic acid,DMSO
8150.0,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,CS(C)=O,mol_8150_solute_opt,mol_8150_solvent_opt,50,28,293.95,-2.6754056426647908,Lanosterol,DMSO
8151.0,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CS(C)=O,mol_8151_solute_opt,mol_8151_solvent_opt,50,30,293.15,-1.2098651358395032,"1,3-bis(9-carbazolyl)benzene",DMSO
8152.0,O=C1C=CC(=O)N1c1ccccc1Br,CS(C)=O,mol_8152_solute_opt,mol_8152_solvent_opt,50,37,293.15,0.4152029259500309,"1-(2-bromo-phenyl)-pyrrole-2,5-dione",DMSO
8153.0,N[C@H](Cc1c[nH]cn1)C(=O)O,CS(C)=O,mol_8153_solute_opt,mol_8153_solvent_opt,50,36,293.15,-0.6107625136447502,D-histidine,DMSO
8154.0,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,mol_8154_solute_opt,mol_8154_solvent_opt,50,36,278.2,-3.3268452164092777,Roflumilast,DMSO
8155.0,NC(N)=NC(N)=NCCc1ccccc1,CS(C)=O,mol_8155_solute_opt,mol_8155_solvent_opt,50,36,293.15,-0.5042398842511903,Phenformin,DMSO
8156.0,COc1cc([N+](=O)[O-])ccc1N,CS(C)=O,mol_8156_solute_opt,mol_8156_solvent_opt,50,37,293.15,0.6359155258445176,2-methoxy-4-nitroaniline,DMSO
8157.0,O=Cc1ccc(O)c(Br)c1,CS(C)=O,mol_8157_solute_opt,mol_8157_solvent_opt,50,42,293.15,-0.5955201666540934,3-bromo-4-hydroxybenzaldehyde,DMSO
8158.0,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,mol_8158_solute_opt,mol_8158_solvent_opt,50,32,296.75,-0.6218483795782919,Griseofulvin,DMSO
8159.0,O=C1C=CC(=O)N1c1cc(F)c(Br)c(F)c1,CS(C)=O,mol_8159_solute_opt,mol_8159_solvent_opt,50,41,289.35,-0.7802202104425433,"N-[(4-bromo-3,5-difluorine)-phenyl]maleimide",DMSO
8160.0,CC(=O)[C@@]12O[C@@H]1CC1C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]12C,CS(C)=O,mol_8160_solute_opt,mol_8160_solvent_opt,50,29,312.45,-1.125090679247242,"16α,17α-Epoxyprogesterone",DMSO
8161.0,CC(=O)[C@@]12O[C@@H]1CC1C3CCC4=CC(=O)CC[C@]4(C)C3[C@H](O)C[C@@]12C,CS(C)=O,mol_8161_solute_opt,mol_8161_solvent_opt,50,34,297.75,-1.2250933943768598,"11α-Hydroxy-16α,17α-epoxyprogesterone",DMSO
8162.0,C[N+](C)(C)CC(=O)[O-],CS(C)=O,mol_8162_solute_opt,mol_8162_solvent_opt,50,38,288.51,-1.8485455331285208,Betaine,DMSO
8163.0,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,CS(C)=O,mol_8163_solute_opt,mol_8163_solvent_opt,50,35,298.15,-0.2591919784772506,Biotin,DMSO
8164.0,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,CS(C)=O,mol_8164_solute_opt,mol_8164_solvent_opt,50,26,298.15,-2.227731574933367,Clindamycin phosphate,DMSO
8165.0,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,CS(C)=O,mol_8165_solute_opt,mol_8165_solvent_opt,50,28,294.15,-0.7510309473916513,Tobramycin,DMSO
8166.0,Nc1nc(N)c([N+](=O)[O-])cc1[N+](=O)[O-],CS(C)=O,mol_8166_solute_opt,mol_8166_solvent_opt,50,39,304.15,-0.6714951333047335,"2,6-diamino-3,5-dinitropyridine and 2,5-dihydroxyterephthalic acid",DMSO
8167.0,O=C(C(=O)c1ccccc1)c1ccccc1,CS(C)=O,mol_8167_solute_opt,mol_8167_solvent_opt,50,41,298.15,-0.4852759481486815,Benzil,DMSO
8168.0,CCCCCCCCCCCCCCCCCC(=O)OCCO,CCCCOC(C)=O,mol_8168_solute_opt,mol_8168_solvent_opt,50,41,294.45,-1.1437262744613754,Ethylene glycol monostearate,n-butyl acetate
8169.0,CCCCCCCCCCCCCCCCCCCC(=O)OCCO,CCCCOC(C)=O,mol_8169_solute_opt,mol_8169_solvent_opt,50,39,294.75,-1.5632276433724643,Ethylene glycol monoeicosate,n-butyl acetate
8170.0,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CCCCOC(C)=O,mol_8170_solute_opt,mol_8170_solvent_opt,50,34,279.1,-0.7431486214876255,Simvastatin,n-butyl acetate
8171.0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,CCCCOC(C)=O,mol_8171_solute_opt,mol_8171_solvent_opt,50,40,283.15,-2.120959172643291,Lansoprazole,n-butyl acetate
8172.0,O=C1NC(=O)C2C3C=CC(C3)C12,CCCCOC(C)=O,mol_8172_solute_opt,mol_8172_solvent_opt,50,48,278.15,-1.4767264280287116,"5-norbornene-2,3-dicarboximide",n-butyl acetate
8173.0,Nc1ccc(S(N)(=O)=O)cc1,CCCCOC(C)=O,mol_8173_solute_opt,mol_8173_solvent_opt,50,39,293.15,-2.0781903051111046,Sulfanilamide,n-butyl acetate
8174.0,Sc1nc2ccccc2[nH]1,CCCCOC(C)=O,mol_8174_solute_opt,mol_8174_solvent_opt,50,46,283.15,-1.3899327839311315,2-mercaptobenzimidazole,n-butyl acetate
8175.0,CNC(=O)NC,CCCCOC(C)=O,mol_8175_solute_opt,mol_8175_solvent_opt,50,46,288.15,-0.975301701603022,"1,3-dimethylurea",n-butyl acetate
8176.0,COc1cc(CO)ccc1O,CCCCOC(C)=O,mol_8176_solute_opt,mol_8176_solvent_opt,50,47,293.15,-1.124557823443396,Vanillyl alcohol,n-butyl acetate
8177.0,O=C1OC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1,CCCCOC(C)=O,mol_8177_solute_opt,mol_8177_solvent_opt,50,48,278.15,-0.7684193979482815,"cis-5-norbornene-exo-2,3-dicarboxylic anhydride",n-butyl acetate
8178.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CCCCOC(C)=O,mol_8178_solute_opt,mol_8178_solvent_opt,50,41,278.15,-1.6452410782707465,Oxaprozin,n-butyl acetate
8179.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CCCCOC(C)=O,mol_8179_solute_opt,mol_8179_solvent_opt,50,40,278.15,-2.430126630649722,Benorilate,n-butyl acetate
8180.0,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCCCOC(C)=O,mol_8180_solute_opt,mol_8180_solvent_opt,50,28,278.15,-1.4847894890052709,Benflumetol,n-butyl acetate
8181.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,CCCCOC(C)=O,mol_8181_solute_opt,mol_8181_solvent_opt,50,48,278.15,-2.7931459861492787,Busulfan,n-butyl acetate
8182.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCCOC(C)=O,mol_8182_solute_opt,mol_8182_solvent_opt,50,35,278.15,-1.0260378926272198,Clozapine,n-butyl acetate
8183.0,O=C(O)COc1ccc(Cl)cc1Cl,CCCCOC(C)=O,mol_8183_solute_opt,mol_8183_solvent_opt,50,42,278.15,-0.4051099271151707,"2,4-dichlorophenoxyacetic acid",n-butyl acetate
8184.0,CC(=O)NC1CCSC1=O,CCCCOC(C)=O,mol_8184_solute_opt,mol_8184_solvent_opt,50,44,278.15,-1.0318989025984555,Citiolone,n-butyl acetate
8185.0,CC(CO)(CO)C(=O)O,CCCCOC(C)=O,mol_8185_solute_opt,mol_8185_solvent_opt,50,45,288.15,-2.5993559549263616,Dimethylolpropionic acid,n-butyl acetate
8186.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,CCCCOC(C)=O,mol_8186_solute_opt,mol_8186_solvent_opt,50,41,278.15,-1.812791047586336,Tinidazole,n-butyl acetate
8187.0,CCOc1cccc(C=O)c1O,CCCCOC(C)=O,mol_8187_solute_opt,mol_8187_solvent_opt,50,42,278.15,-0.0749125498543901,3-ethoxysalicylaldehyde,n-butyl acetate
8188.0,C1=Cc2ccccc2Nc2ccccc21,CCCCOC(C)=O,mol_8188_solute_opt,mol_8188_solvent_opt,50,44,278.15,-0.9823947416202384,Iminostilbene,n-butyl acetate
8189.0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCOC(C)=O,mol_8189_solute_opt,mol_8189_solvent_opt,50,44,288.15,-0.1335254018140629,Climbazole,n-butyl acetate
8190.0,COc1ccc2cccc(CCNC(C)=O)c2c1,CCCCOC(C)=O,mol_8190_solute_opt,mol_8190_solvent_opt,50,43,278.15,-1.6027754854203085,Agomelatine,n-butyl acetate
8191.0,Clc1cccnc1Cl,CCCCOC(C)=O,mol_8191_solute_opt,mol_8191_solvent_opt,50,45,278.15,0.2414202330666513,"2,3-dichloropyridine",n-butyl acetate
8192.0,CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,CCCCOC(C)=O,mol_8192_solute_opt,mol_8192_solvent_opt,50,24,283.15,-1.6122928071735774,2-anilino-6-(dibutylamino)-3-methylfluoran,n-butyl acetate
8193.0,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,CCCCOC(C)=O,mol_8193_solute_opt,mol_8193_solvent_opt,50,38,298.15,-3.01922171316456,Myricetin,n-butyl acetate
8194.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CCCCOC(C)=O,mol_8194_solute_opt,mol_8194_solvent_opt,50,40,298.15,-1.8573573186594696,Quercetin,n-butyl acetate
8195.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CCCCOC(C)=O,mol_8195_solute_opt,mol_8195_solvent_opt,50,43,298.15,-1.7411210174503025,Kampferol,n-butyl acetate
8196.0,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CCCCOC(C)=O,mol_8196_solute_opt,mol_8196_solvent_opt,50,37,298.15,-3.829367362044307,trans-piceid,n-butyl acetate
8197.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CCCCOC(C)=O,mol_8197_solute_opt,mol_8197_solvent_opt,50,45,298.15,-1.4551420068749132,Trans-resveratrol,n-butyl acetate
8198.0,O=C(O)c1cccc([N+](=O)[O-])c1,CCCCOC(C)=O,mol_8198_solute_opt,mol_8198_solvent_opt,50,44,298.2,-0.039657945164703,3-nitrobenzoic acid,n-butyl acetate
