pair_id,SMILES_Solute,SMILES_Solvent,Solute_name,Solvent_name,Total_conformers,Filtered_conformers
7847.0,Nc1ncnc2nc[nH]c12,CN1CCCC1=O,mol_7847_solute_opt,mol_7847_solvent_opt,50,44
7848.0,Oc1c(Cl)cc(Cl)c2cccnc12,CN1CCCC1=O,mol_7848_solute_opt,mol_7848_solvent_opt,50,37
7849.0,O=C1OC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1,CN1CCCC1=O,mol_7849_solute_opt,mol_7849_solvent_opt,50,43
7850.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CN1CCCC1=O,mol_7850_solute_opt,mol_7850_solvent_opt,50,38
7851.0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CN1CCCC1=O,mol_7851_solute_opt,mol_7851_solvent_opt,50,39
7852.0,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CN1CCCC1=O,mol_7852_solute_opt,mol_7852_solvent_opt,50,38
7853.0,O=c1cc(CO)occ1O,CN1CCCC1=O,mol_7853_solute_opt,mol_7853_solvent_opt,50,44
7854.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CN1CCCC1=O,mol_7854_solute_opt,mol_7854_solvent_opt,50,35
7855.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,CN1CCCC1=O,mol_7855_solute_opt,mol_7855_solvent_opt,50,47
7856.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CN1CCCC1=O,mol_7856_solute_opt,mol_7856_solvent_opt,50,31
7857.0,O=c1cc(CBr)c2ccccc2[nH]1,CN1CCCC1=O,mol_7857_solute_opt,mol_7857_solvent_opt,50,41
7858.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,CN1CCCC1=O,mol_7858_solute_opt,mol_7858_solvent_opt,50,41
7859.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,CN1CCCC1=O,mol_7859_solute_opt,mol_7859_solvent_opt,50,42
7860.0,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,CN1CCCC1=O,mol_7860_solute_opt,mol_7860_solvent_opt,50,41
7861.0,C1=Cc2ccccc2Nc2ccccc21,CN1CCCC1=O,mol_7861_solute_opt,mol_7861_solvent_opt,50,40
7862.0,CN(C)NC(=O)CCC(=O)O,CN1CCCC1=O,mol_7862_solute_opt,mol_7862_solvent_opt,50,44
7863.0,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CN1CCCC1=O,mol_7863_solute_opt,mol_7863_solvent_opt,50,36
7864.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CN1CCCC1=O,mol_7864_solute_opt,mol_7864_solvent_opt,50,29
7865.0,Cc1c(O)c(=O)ccn1C,CN1CCCC1=O,mol_7865_solute_opt,mol_7865_solvent_opt,50,39
7866.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CN1CCCC1=O,mol_7866_solute_opt,mol_7866_solvent_opt,50,34
7867.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CN1CCCC1=O,mol_7867_solute_opt,mol_7867_solvent_opt,50,37
7868.0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CN1CCCC1=O,mol_7868_solute_opt,mol_7868_solvent_opt,50,33
7869.0,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CN1CCCC1=O,mol_7869_solute_opt,mol_7869_solvent_opt,50,29
7870.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CN1CCCC1=O,mol_7870_solute_opt,mol_7870_solvent_opt,50,41
7872.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CN1CCCC1=O,mol_7872_solute_opt,mol_7872_solvent_opt,50,42
7873.0,Nc1ccc(O)c(C(=O)O)c1,CN1CCCC1=O,mol_7873_solute_opt,mol_7873_solvent_opt,50,42
7874.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CN1CCCC1=O,mol_7874_solute_opt,mol_7874_solvent_opt,50,30
7875.0,O=C1OC(=O)C2C3C=CC(O3)C12,CN1CCCC1=O,mol_7875_solute_opt,mol_7875_solvent_opt,50,43
7876.0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CN1CCCC1=O,mol_7876_solute_opt,mol_7876_solvent_opt,50,45
7877.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CN1CCCC1=O,mol_7877_solute_opt,mol_7877_solvent_opt,50,29
7878.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CN1CCCC1=O,mol_7878_solute_opt,mol_7878_solvent_opt,50,40
7879.0,COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,CN1CCCC1=O,mol_7879_solute_opt,mol_7879_solvent_opt,50,39
7880.0,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN1CCCC1=O,mol_7880_solute_opt,mol_7880_solvent_opt,50,42
7881.0,Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,mol_7881_solute_opt,mol_7881_solvent_opt,50,42
7882.0,COc1cc2nc(Cl)nc(N)c2cc1OC,CN1CCCC1=O,mol_7882_solute_opt,mol_7882_solvent_opt,50,32
7883.0,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CN1CCCC1=O,mol_7883_solute_opt,mol_7883_solvent_opt,50,37
7884.0,CC(=O)Nc1ccccc1[N+](=O)[O-],CN1CCCC1=O,mol_7884_solute_opt,mol_7884_solvent_opt,50,42
7885.0,Cc1ccccc1C(=O)O,CN1CCCC1=O,mol_7885_solute_opt,mol_7885_solvent_opt,50,43
7886.0,O=C(O)c1ccccc1C(=O)O,CN1CCCC1=O,mol_7886_solute_opt,mol_7886_solvent_opt,50,40
7887.0,O=C(O)c1cccc([N+](=O)[O-])c1O,CN1CCCC1=O,mol_7887_solute_opt,mol_7887_solvent_opt,50,39
7888.0,O=C(O)c1ccc(C(=O)O)cc1,CN1CCCC1=O,mol_7888_solute_opt,mol_7888_solvent_opt,50,45
7889.0,Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CN1CCCC1=O,mol_7889_solute_opt,mol_7889_solvent_opt,50,45
7890.0,CC(=O)Nc1ccc([N+](=O)[O-])cc1,CN1CCCC1=O,mol_7890_solute_opt,mol_7890_solvent_opt,50,39
7891.0,O=C(O)c1cc([N+](=O)[O-])ccc1O,CN1CCCC1=O,mol_7891_solute_opt,mol_7891_solvent_opt,50,44
7892.0,NC(=O)Nc1ccccc1,CN1CCCC1=O,mol_7892_solute_opt,mol_7892_solvent_opt,50,41
7893.0,Nc1ccccn1,CN1CCCC1=O,mol_7893_solute_opt,mol_7893_solvent_opt,50,44
7894.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1Cl,CN1CCCC1=O,mol_7894_solute_opt,mol_7894_solvent_opt,50,43
7895.0,CC(C)(C)c1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1,CN1CCCC1=O,mol_7895_solute_opt,mol_7895_solvent_opt,50,30
7896.0,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],CN1CCCC1=O,mol_7896_solute_opt,mol_7896_solvent_opt,50,40
7897.0,O=Cc1ccc(C=O)cc1,CN1CCCC1=O,mol_7897_solute_opt,mol_7897_solvent_opt,50,44
7898.0,O=c1nc[nH]c2[nH]ncc12,CN1CCCC1=O,mol_7898_solute_opt,mol_7898_solvent_opt,50,44
7899.0,Nc1cc([N+](=O)[O-])ccc1Cl,CN1CCCC1=O,mol_7899_solute_opt,mol_7899_solvent_opt,50,45
7900.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CN1CCCC1=O,mol_7900_solute_opt,mol_7900_solvent_opt,50,39
7901.0,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CN1CCCC1=O,mol_7901_solute_opt,mol_7901_solvent_opt,50,39
7902.0,N#Cc1cccc([N+](=O)[O-])c1C#N,CN1CCCC1=O,mol_7902_solute_opt,mol_7902_solvent_opt,50,43
7903.0,O=Cc1ccc(C(=O)O)cc1,CN1CCCC1=O,mol_7903_solute_opt,mol_7903_solvent_opt,50,46
7904.0,NC(=O)c1ccc([N+](=O)[O-])cc1,CN1CCCC1=O,mol_7904_solute_opt,mol_7904_solvent_opt,50,47
7905.0,CCCc1cc(=O)[nH]c(=S)[nH]1,CN1CCCC1=O,mol_7905_solute_opt,mol_7905_solvent_opt,50,41
7906.0,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,CN1CCCC1=O,mol_7906_solute_opt,mol_7906_solvent_opt,50,38
7907.0,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,CN1CCCC1=O,mol_7907_solute_opt,mol_7907_solvent_opt,50,41
7908.0,N[C@H](CC(=O)O)C(=O)O,CN1CCCC1=O,mol_7908_solute_opt,mol_7908_solvent_opt,50,45
7909.0,Nc1nnn[nH]1,CN1CCCC1=O,mol_7909_solute_opt,mol_7909_solvent_opt,50,46
7910.0,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CN1CCCC1=O,mol_7910_solute_opt,mol_7910_solvent_opt,50,34
7911.0,N=C(N)NC(N)=S,CN1CCCC1=O,mol_7911_solute_opt,mol_7911_solvent_opt,50,46
7912.0,O=C1C=CC(=O)N1c1ccccc1Br,CN1CCCC1=O,mol_7912_solute_opt,mol_7912_solvent_opt,50,38
7913.0,N[C@H](Cc1c[nH]cn1)C(=O)O,CN1CCCC1=O,mol_7913_solute_opt,mol_7913_solvent_opt,50,46
7914.0,O=C(O)c1cccnc1Cl,CN1CCCC1=O,mol_7914_solute_opt,mol_7914_solvent_opt,50,44
7915.0,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,CN1CCCC1=O,mol_7915_solute_opt,mol_7915_solvent_opt,50,42
7916.0,Oc1ccc(OCc2ccccc2)cc1,CN1CCCC1=O,mol_7916_solute_opt,mol_7916_solvent_opt,50,33
7917.0,NC(N)=NC(N)=NCCc1ccccc1,CN1CCCC1=O,mol_7917_solute_opt,mol_7917_solvent_opt,50,37
7918.0,Nc1ccc(Cl)cc1[N+](=O)[O-],CN1CCCC1=O,mol_7918_solute_opt,mol_7918_solvent_opt,50,44
7919.0,C(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(-c2nc3ccccc3o2)cc1,CN1CCCC1=O,mol_7919_solute_opt,mol_7919_solvent_opt,50,37
7920.0,COc1cc([N+](=O)[O-])ccc1N,CN1CCCC1=O,mol_7920_solute_opt,mol_7920_solvent_opt,50,45
7921.0,Oc1c(Br)cc(Br)c2cccnc12,CN1CCCC1=O,mol_7921_solute_opt,mol_7921_solvent_opt,50,38
7922.0,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CN1CCCC1=O,mol_7922_solute_opt,mol_7922_solvent_opt,50,47
7923.0,c1ccc2cc3ccccc3cc2c1,CN1CCCC1=O,mol_7923_solute_opt,mol_7923_solvent_opt,50,41
7924.0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,CN1CCCC1=O,mol_7924_solute_opt,mol_7924_solvent_opt,50,36
7925.0,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1CCCC1=O,mol_7925_solute_opt,mol_7925_solvent_opt,50,39
7926.0,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,CN1CCCC1=O,mol_7926_solute_opt,mol_7926_solvent_opt,50,38
7927.0,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CN1CCCC1=O,mol_7927_solute_opt,mol_7927_solvent_opt,50,42
7928.0,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,CN1CCCC1=O,mol_7928_solute_opt,mol_7928_solvent_opt,50,36
7929.0,c1ccc2ccccc2c1,CN1CCCC1=O,mol_7929_solute_opt,mol_7929_solvent_opt,50,43
7930.0,c1cc2ccc3cccc4ccc(c1)c2c34,C1CCCCC1,mol_7930_solute_opt,mol_7930_solvent_opt,50,42
7931.0,Cc1ccccc1C(=O)O,C1CCCCC1,mol_7931_solute_opt,mol_7931_solvent_opt,50,46
7932.0,CCCCCCCCCCCCCCCCCC(=O)OCCO,C1CCCCC1,mol_7932_solute_opt,mol_7932_solvent_opt,50,42
7933.0,CCCCCCCCCCCCCCCCCCCC(=O)OCCO,C1CCCCC1,mol_7933_solute_opt,mol_7933_solvent_opt,50,42
7934.0,CCCCCCCCCCCCCCCCCCCCCC(=O)OCCO,C1CCCCC1,mol_7934_solute_opt,mol_7934_solvent_opt,50,37
7935.0,O=C(C(=O)c1ccccc1)c1ccccc1,C1CCCCC1,mol_7935_solute_opt,mol_7935_solvent_opt,50,47
7936.0,O=[N+]([O-])c1cccc2ccccc12,C1CCCCC1,mol_7936_solute_opt,mol_7936_solvent_opt,50,45
7937.0,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,C1CCCCC1,mol_7937_solute_opt,mol_7937_solvent_opt,50,43
7938.0,O=[N+]([O-])c1ccn([N+](=O)[O-])n1,C1CCCCC1,mol_7938_solute_opt,mol_7938_solvent_opt,50,49
7939.0,CCCCCCCCCCCCCCCCCC,C1CCCCC1,mol_7939_solute_opt,mol_7939_solvent_opt,50,42
7940.0,CCCCCCCCCCCCCCCCCCC,C1CCCCC1,mol_7940_solute_opt,mol_7940_solvent_opt,50,44
7941.0,c1ccc2cc3ccccc3cc2c1,C1CCCCC1,mol_7941_solute_opt,mol_7941_solvent_opt,50,42
7942.0,CC(=O)c1c(O)ccc2ccccc12,C1CCCCC1,mol_7942_solute_opt,mol_7942_solvent_opt,50,43
7943.0,CC(=O)c1ccc2ccccc2c1O,C1CCCCC1,mol_7943_solute_opt,mol_7943_solvent_opt,50,47
7944.0,O=c1ccc2ccccc2o1,C1CCCCC1,mol_7944_solute_opt,mol_7944_solvent_opt,50,48
7945.0,O=C1CCCCCN1,C1CCCCC1,mol_7945_solute_opt,mol_7945_solvent_opt,50,44
7946.0,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@H]21,C1CCCCC1,mol_7946_solute_opt,mol_7946_solvent_opt,50,41
7947.0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,C1CCCCC1,mol_7947_solute_opt,mol_7947_solvent_opt,50,43
7948.0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,C1CCCCC1,mol_7948_solute_opt,mol_7948_solvent_opt,50,43
7949.0,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,C1CCCCC1,mol_7949_solute_opt,mol_7949_solvent_opt,50,45
7950.0,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,C1CCCCC1,mol_7950_solute_opt,mol_7950_solvent_opt,50,45
7951.0,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,C1CCCCC1,mol_7951_solute_opt,mol_7951_solvent_opt,50,42
7952.0,Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,mol_7952_solute_opt,mol_7952_solvent_opt,50,45
7953.0,CC1=NN(c2ccc(C)cc2)C(=O)C1,C1CCCCC1,mol_7953_solute_opt,mol_7953_solvent_opt,50,45
7954.0,Cc1cc([N+](=O)[O-])ccc1N,C1CCCCC1,mol_7954_solute_opt,mol_7954_solvent_opt,50,48
7955.0,O=Cc1cccc([N+](=O)[O-])c1,C1CCCCC1,mol_7955_solute_opt,mol_7955_solvent_opt,50,48
7956.0,c1ccc(-c2nnn[nH]2)cc1,C1CCCCC1,mol_7956_solute_opt,mol_7956_solvent_opt,50,49
7957.0,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCCCC1,mol_7957_solute_opt,mol_7957_solvent_opt,50,41
7958.0,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],C1CCCCC1,mol_7958_solute_opt,mol_7958_solvent_opt,50,41
7959.0,CC(=O)c1c(C)cc(C(C)(C)C)cc1C,C1CCCCC1,mol_7959_solute_opt,mol_7959_solvent_opt,50,42
7960.0,O=C1CCC(=O)CC1,C1CCCCC1,mol_7960_solute_opt,mol_7960_solvent_opt,50,50
7961.0,Clc1cccnc1Cl,C1CCCCC1,mol_7961_solute_opt,mol_7961_solvent_opt,50,46
7962.0,CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,C1CCCCC1,mol_7962_solute_opt,mol_7962_solvent_opt,50,38
7963.0,Cc1cnc(N)s1,C1CCCCC1,mol_7963_solute_opt,mol_7963_solvent_opt,50,48
7964.0,NCCCCCCN,C1CCCCC1,mol_7964_solute_opt,mol_7964_solvent_opt,50,47
7965.0,Cc1ccc2c(c1)C(=O)OC2=O,C1CCCCC1,mol_7965_solute_opt,mol_7965_solvent_opt,50,48
7966.0,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,C1CCCCC1,mol_7966_solute_opt,mol_7966_solvent_opt,50,44
7967.0,CC1(C)[C@H](C(=O)O)[C@@H]1/C=C(\Cl)C(F)(F)F,C1CCCCC1,mol_7967_solute_opt,mol_7967_solvent_opt,50,39
7968.0,CC1=CC(=O)c2ccccc2C1=O,C1CCCCC1,mol_7968_solute_opt,mol_7968_solvent_opt,50,47
7969.0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,C1CCCCC1,mol_7969_solute_opt,mol_7969_solvent_opt,50,43
7970.0,CC(=O)Nc1ccc(CC(=O)O)cc1,C1CCCCC1,mol_7970_solute_opt,mol_7970_solvent_opt,50,45
7971.0,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,C1CCCCC1,mol_7971_solute_opt,mol_7971_solvent_opt,50,45
7972.0,O=C1CCCCCCCCCCC1,C1CCCCC1,mol_7972_solute_opt,mol_7972_solvent_opt,50,45
7973.0,Nc1cccc2ccccc12,C1CCCCC1,mol_7973_solute_opt,mol_7973_solvent_opt,50,45
7974.0,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,C1CCCCC1,mol_7974_solute_opt,mol_7974_solvent_opt,50,48
7975.0,O=C(O)Cc1ccc([N+](=O)[O-])cc1,C1CCCCC1,mol_7975_solute_opt,mol_7975_solvent_opt,50,45
7976.0,Nc1cccc(Cl)c1C(=O)O,C1CCCCC1,mol_7976_solute_opt,mol_7976_solvent_opt,50,44
7977.0,O=Cc1cc(Br)c(O)c(Br)c1,C1CCCCC1,mol_7977_solute_opt,mol_7977_solvent_opt,50,49
7978.0,O=C(O)Cc1ccccc1[N+](=O)[O-],C1CCCCC1,mol_7978_solute_opt,mol_7978_solvent_opt,50,45
7979.0,C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,mol_7979_solute_opt,mol_7979_solvent_opt,50,49
7980.0,NC(=O)[C@@H]1CCCN1,C1CCCCC1,mol_7980_solute_opt,mol_7980_solvent_opt,50,49
7981.0,CC(=O)Nc1ccccc1[N+](=O)[O-],C1CCCCC1,mol_7981_solute_opt,mol_7981_solvent_opt,50,44
7982.0,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,C1CCCCC1,mol_7982_solute_opt,mol_7982_solvent_opt,50,30
7983.0,c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,C1CCCCC1,mol_7983_solute_opt,mol_7983_solvent_opt,50,35
7984.0,CC(=O)Nc1ccc([N+](=O)[O-])cc1,C1CCCCC1,mol_7984_solute_opt,mol_7984_solvent_opt,50,46
7985.0,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,C1CCCCC1,mol_7985_solute_opt,mol_7985_solvent_opt,50,36
7986.0,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,C1CCCCC1,mol_7986_solute_opt,mol_7986_solvent_opt,50,41
7987.0,Nc1ccccn1,C1CCCCC1,mol_7987_solute_opt,mol_7987_solvent_opt,50,47
7988.0,O=[N+]([O-])n1cccn1,C1CCCCC1,mol_7988_solute_opt,mol_7988_solvent_opt,50,49
7989.0,c1ccc(-n2c3ccccc3c3ccccc32)cc1,C1CCCCC1,mol_7989_solute_opt,mol_7989_solvent_opt,50,42
7990.0,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,C1CCCCC1,mol_7990_solute_opt,mol_7990_solvent_opt,50,41
7991.0,Nc1nonc1-c1no[n+]([O-])c1-c1nonc1N,C1CCCCC1,mol_7991_solute_opt,mol_7991_solvent_opt,50,46
7992.0,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,C1CCCCC1,mol_7992_solute_opt,mol_7992_solvent_opt,50,42
7993.0,CC(=O)O[C@H]1NC(=O)[C@@H]1[C@@H](C)O[Si](C)(C)C(C)(C)C,C1CCCCC1,mol_7993_solute_opt,mol_7993_solvent_opt,50,42
7994.0,C[C@@H](Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)N(C)c1ccccc1F,C1CCCCC1,mol_7994_solute_opt,mol_7994_solvent_opt,50,42
7995.0,O=C1OC(=O)c2c(Cl)cccc21,C1CCCCC1,mol_7995_solute_opt,mol_7995_solvent_opt,50,47
7996.0,O=C1OC(=O)c2cc(Cl)ccc21,C1CCCCC1,mol_7996_solute_opt,mol_7996_solvent_opt,50,47
7997.0,Clc1cc(Cl)cc(Cl)c1,C1CCCCC1,mol_7997_solute_opt,mol_7997_solvent_opt,50,49
7998.0,CC(=O)c1ccc(S(C)(=O)=O)cc1,C1CCCCC1,mol_7998_solute_opt,mol_7998_solvent_opt,50,44
7999.0,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],C1CCCCC1,mol_7999_solute_opt,mol_7999_solvent_opt,50,41
8000.0,N#Cc1cccc([N+](=O)[O-])c1,C1CCCCC1,mol_8000_solute_opt,mol_8000_solvent_opt,50,47
8001.0,O=C(c1ccccc1)C(O)c1ccccc1,C1CCCCC1,mol_8001_solute_opt,mol_8001_solvent_opt,50,46
8002.0,Cc1cc(C)nc(Nc2ccccc2)n1,C1CCCCC1,mol_8002_solute_opt,mol_8002_solvent_opt,50,48
8003.0,O=C(O)Cc1ccccc1Cl,C1CCCCC1,mol_8003_solute_opt,mol_8003_solvent_opt,50,46
8004.0,CC(=O)c1ccc([N+](=O)[O-])cc1,C1CCCCC1,mol_8004_solute_opt,mol_8004_solvent_opt,50,46
8005.0,CC(=O)c1cccc([N+](=O)[O-])c1,C1CCCCC1,mol_8005_solute_opt,mol_8005_solvent_opt,50,48
8006.0,Nc1nc(Cl)cc(Cl)n1,C1CCCCC1,mol_8006_solute_opt,mol_8006_solvent_opt,50,48
8007.0,O=c1nc[nH]c2[nH]ncc12,C1CCCCC1,mol_8007_solute_opt,mol_8007_solvent_opt,50,49
8008.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,C1CCCCC1,mol_8008_solute_opt,mol_8008_solvent_opt,50,40
8009.0,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,C1CCCCC1,mol_8009_solute_opt,mol_8009_solvent_opt,50,38
8010.0,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,C1CCCCC1,mol_8010_solute_opt,mol_8010_solvent_opt,50,31
8011.0,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,C1CCCCC1,mol_8011_solute_opt,mol_8011_solvent_opt,50,47
8012.0,CC[C@@H](C(N)=O)N1CCCC1=O,C1CCCCC1,mol_8012_solute_opt,mol_8012_solvent_opt,50,41
8013.0,N#CCc1ccc([N+](=O)[O-])cc1,C1CCCCC1,mol_8013_solute_opt,mol_8013_solvent_opt,50,50
8014.0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,C1CCCCC1,mol_8014_solute_opt,mol_8014_solvent_opt,50,34
8015.0,Cc1ccc2cc(C)ccc2c1,C1CCCCC1,mol_8015_solute_opt,mol_8015_solvent_opt,50,44
8016.0,Cc1cccc(C(=O)O)c1N,C1CCCCC1,mol_8016_solute_opt,mol_8016_solvent_opt,50,47
8017.0,CN(C)/C=C/C(=O)c1cccnc1,C1CCCCC1,mol_8017_solute_opt,mol_8017_solvent_opt,50,48
8018.0,Sc1nc2ccccc2[nH]1,C1CCCCC1,mol_8018_solute_opt,mol_8018_solvent_opt,50,48
8019.0,N#CCc1ccccc1[N+](=O)[O-],C1CCCCC1,mol_8019_solute_opt,mol_8019_solvent_opt,50,47
8020.0,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,C1CCCCC1,mol_8020_solute_opt,mol_8020_solvent_opt,50,39
8021.0,N=C(N)NC(N)=S,C1CCCCC1,mol_8021_solute_opt,mol_8021_solvent_opt,50,49
8022.0,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCCCC1,mol_8022_solute_opt,mol_8022_solvent_opt,50,44
8023.0,O=C1C=CC(=O)N1c1ccccc1Br,C1CCCCC1,mol_8023_solute_opt,mol_8023_solvent_opt,50,42
8024.0,N[C@H](Cc1c[nH]cn1)C(=O)O,C1CCCCC1,mol_8024_solute_opt,mol_8024_solvent_opt,50,47
8025.0,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,C1CCCCC1,mol_8025_solute_opt,mol_8025_solvent_opt,50,39
8026.0,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,C1CCCCC1,mol_8026_solute_opt,mol_8026_solvent_opt,50,48
8027.0,Oc1ccc(OCc2ccccc2)cc1,C1CCCCC1,mol_8027_solute_opt,mol_8027_solvent_opt,50,42
8028.0,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,C1CCCCC1,mol_8028_solute_opt,mol_8028_solvent_opt,50,42
8029.0,Nc1ccc(Cl)cc1[N+](=O)[O-],C1CCCCC1,mol_8029_solute_opt,mol_8029_solvent_opt,50,47
